raceId,driverId,points,position,wins
812,615,1.5,18,0
812,611,2.0,13,0
812,656,6.0,8,0
812,657,9.0,5,1
812,698,0.0,58,0
812,649,0.0,57,0
812,496,0.0,55,0
812,642,8.0,6,0
812,697,2.0,11,0
812,579,7.0,7,0
812,626,0.0,52,0
812,689,0.0,32,0
812,696,0.0,26,0
812,427,2.0,14,0
812,554,0.0,19,0
812,695,2.0,15,0
812,578,14.0,2,1
812,498,11.0,4,0
812,633,13.0,3,0
812,647,28.0,1,3
813,705,0.0,80,0
813,708,0.0,78,0
813,707,0.0,76,0
813,486,0.0,64,0
813,666,0.0,58,0
813,706,0.0,57,0
813,687,0.0,36,0
813,625,0.0,68,0
813,669,0.0,24,0
813,589,0.0,48,0
813,704,0.0,47,0
813,619,0.0,39,0
813,703,0.0,72,0
813,681,0.0,69,0
813,429,0.0,41,0
813,632,0.0,38,0
813,693,0.0,35,0
813,670,4.0,10,0
813,651,0.0,59,0
813,456,0.0,65,0
813,663,0.0,27,0
813,643,0.0,61,0
813,660,0.0,42,0
813,501,0.0,21,0
813,664,0.0,56,0
813,475,0.0,31,0
813,581,0.0,26,0
813,627,0.0,22,0
813,640,5.0,9,0
813,612,0.0,50,0
813,512,0.0,67,0
813,702,0.0,43,0
813,655,0.0,82,0
813,521,0.0,32,0
813,520,0.0,33,0
813,528,0.0,81,0
813,593,0.0,79,0
813,555,1.5,17,0
813,518,2.0,12,0
813,659,0.0,77,0
813,559,0.0,75,0
813,673,0.0,74,0
813,628,0.0,73,0
813,677,0.0,71,0
813,613,0.0,66,0
813,654,0.0,53,0
813,449,0.0,52,0
813,701,0.0,49,0
813,525,0.0,46,0
813,675,0.0,45,0
813,700,0.0,44,0
813,699,0.0,40,0
813,653,0.0,37,0
813,529,0.0,34,0
813,679,0.0,29,0
813,509,0.0,23,0
813,556,0.0,20,0
813,658,2.0,16,0
813,615,1.5,18,0
813,611,2.0,13,0
813,656,6.0,8,0
813,657,9.0,7,1
813,698,0.0,63,0
813,649,0.0,62,0
813,496,0.0,60,0
813,642,12.0,6,0
813,697,2.0,11,0
813,579,13.0,5,0
813,626,0.0,55,0
813,689,0.0,30,0
813,696,0.0,28,0
813,427,2.0,14,0
813,554,0.0,19,0
813,695,2.0,15,0
813,578,16.0,2,1
813,498,13.5,3,0
813,633,13.0,4,0
813,647,33.5,1,4
814,797,0.0,77,0
814,804,0.0,62,0
814,630,0.0,58,0
814,513,0.0,26,0
814,718,0.0,98,0
814,717,0.0,97,0
814,716,0.0,96,0
814,715,0.0,94,0
814,714,0.0,93,0
814,713,0.0,91,0
814,712,0.0,86,0
814,711,0.0,84,0
814,431,0.0,79,0
814,455,0.0,59,0
814,709,0.0,56,0
814,710,0.0,53,0
814,692,0.0,47,0
814,690,0.0,43,0
814,478,0.0,36,0
814,680,0.0,27,0
814,705,0.0,90,0
814,708,0.0,88,0
814,707,0.0,85,0
814,486,0.0,71,0
814,666,0.0,65,0
814,706,0.0,64,0
814,687,0.0,38,0
814,625,0.0,75,0
814,669,0.0,25,0
814,589,0.0,54,0
814,704,0.0,52,0
814,619,0.0,41,0
814,703,0.0,80,0
814,681,0.0,76,0
814,429,0.0,44,0
814,632,0.0,40,0
814,693,0.0,37,0
814,670,4.0,11,0
814,651,0.0,66,0
814,456,0.0,72,0
814,663,0.0,29,0
814,643,0.0,68,0
814,660,0.0,45,0
814,501,0.0,22,0
814,664,0.0,49,0
814,475,0.0,19,0
814,581,0.0,28,0
814,627,0.0,23,0
814,640,7.0,8,0
814,612,0.0,57,0
814,512,0.0,74,0
814,702,0.0,46,0
814,655,0.0,95,0
814,521,0.0,33,0
814,520,0.0,34,0
814,528,0.0,92,0
814,593,0.0,89,0
814,555,1.5,17,0
814,518,2.0,12,0
814,659,0.0,87,0
814,559,0.0,83,0
814,673,0.0,82,0
814,628,0.0,81,0
814,677,0.0,78,0
814,613,0.0,73,0
814,654,0.0,61,0
814,449,0.0,60,0
814,701,0.0,55,0
814,525,0.0,51,0
814,675,0.0,50,0
814,700,0.0,48,0
814,699,0.0,42,0
814,653,0.0,39,0
814,529,0.0,35,0
814,679,0.0,31,0
814,509,0.0,24,0
814,556,0.0,21,0
814,658,2.0,16,0
814,615,1.5,18,0
814,611,2.0,13,0
814,656,6.0,9,0
814,657,9.0,7,1
814,698,0.0,70,0
814,649,0.0,69,0
814,496,0.0,67,0
814,642,20.0,2,1
814,697,5.0,10,0
814,579,19.0,3,0
814,626,0.0,63,0
814,689,0.0,32,0
814,696,0.0,30,0
814,427,2.0,14,0
814,554,0.0,20,0
814,695,2.0,15,0
814,578,18.0,4,1
814,498,13.5,5,0
814,633,13.0,6,0
814,647,33.5,1,4
815,797,0.0,82,0
815,804,0.0,65,0
815,630,0.0,61,0
815,513,0.0,29,0
815,721,0.0,76,0
815,622,0.0,66,0
815,719,0.0,39,0
815,720,0.0,32,0
815,691,2.0,16,0
815,718,0.0,103,0
815,717,0.0,102,0
815,716,0.0,101,0
815,715,0.0,99,0
815,714,0.0,98,0
815,713,0.0,96,0
815,712,0.0,91,0
815,711,0.0,89,0
815,431,0.0,84,0
815,455,0.0,62,0
815,709,0.0,59,0
815,710,0.0,56,0
815,692,0.0,50,0
815,690,0.0,46,0
815,478,0.0,38,0
815,680,0.0,28,0
815,705,0.0,95,0
815,708,0.0,93,0
815,707,0.0,90,0
815,486,0.0,75,0
815,666,0.0,69,0
815,706,0.0,68,0
815,687,0.0,41,0
815,625,0.0,80,0
815,669,0.0,27,0
815,589,0.0,57,0
815,704,0.0,55,0
815,619,0.0,44,0
815,703,0.0,85,0
815,681,0.0,81,0
815,429,0.0,47,0
815,632,0.0,42,0
815,693,0.0,40,0
815,670,4.0,11,0
815,651,0.0,70,0
815,456,0.0,77,0
815,663,0.0,25,0
815,643,0.0,72,0
815,660,0.0,48,0
815,501,0.0,23,0
815,664,0.0,52,0
815,475,0.0,20,0
815,581,0.0,30,0
815,627,0.0,24,0
815,640,7.0,8,0
815,612,0.0,60,0
815,512,0.0,79,0
815,702,0.0,49,0
815,655,0.0,100,0
815,521,0.0,35,0
815,520,0.0,36,0
815,528,0.0,97,0
815,593,0.0,94,0
815,555,1.5,18,0
815,518,2.0,12,0
815,659,0.0,92,0
815,559,0.0,88,0
815,673,0.0,87,0
815,628,0.0,86,0
815,677,0.0,83,0
815,613,0.0,78,0
815,654,0.0,64,0
815,449,0.0,63,0
815,701,0.0,58,0
815,525,0.0,54,0
815,675,0.0,53,0
815,700,0.0,51,0
815,699,0.0,45,0
815,653,0.0,43,0
815,529,0.0,37,0
815,679,0.0,33,0
815,509,0.0,26,0
815,556,0.0,22,0
815,658,2.0,17,0
815,615,1.5,19,0
815,611,2.0,13,0
815,656,6.0,10,0
815,657,9.0,7,1
815,698,0.0,74,0
815,649,0.0,73,0
815,496,0.0,71,0
815,642,24.0,2,1
815,697,6.5,9,0
815,579,20.5,3,0
815,626,0.0,67,0
815,689,0.0,34,0
815,696,0.0,31,0
815,427,2.0,14,0
815,554,0.0,21,0
815,695,2.0,15,0
815,578,19.0,4,1
815,498,13.5,5,0
815,633,13.0,6,0
815,647,34.5,1,5
816,577,0.0,32,0
816,797,0.0,86,0
816,804,0.0,70,0
816,630,0.0,66,0
816,513,0.0,30,0
816,667,0.0,104,0
816,722,0.0,97,0
816,620,0.0,36,0
816,644,0.0,31,0
816,721,0.0,80,0
816,622,0.0,71,0
816,719,0.0,43,0
816,720,0.0,35,0
816,691,2.0,16,0
816,718,0.0,108,0
816,717,0.0,60,0
816,716,0.0,107,0
816,715,0.0,105,0
816,714,0.0,103,0
816,713,0.0,101,0
816,712,0.0,95,0
816,711,0.0,93,0
816,431,0.0,88,0
816,455,0.0,67,0
816,709,0.0,64,0
816,710,0.0,62,0
816,692,0.0,55,0
816,690,0.0,51,0
816,478,0.0,42,0
816,680,0.0,29,0
816,705,0.0,100,0
816,708,0.0,98,0
816,707,0.0,94,0
816,486,0.0,79,0
816,666,0.0,74,0
816,706,0.0,73,0
816,687,0.0,45,0
816,625,0.0,83,0
816,669,0.0,27,0
816,589,0.0,46,0
816,704,0.0,59,0
816,619,0.0,49,0
816,703,0.0,89,0
816,681,0.0,85,0
816,429,0.0,52,0
816,632,0.0,47,0
816,693,0.0,44,0
816,670,4.0,11,0
816,651,0.0,75,0
816,456,0.0,81,0
816,663,0.0,26,0
816,643,0.0,22,0
816,660,0.0,53,0
816,501,0.0,24,0
816,664,0.0,57,0
816,475,0.0,20,0
816,581,0.0,33,0
816,627,0.0,25,0
816,640,7.0,8,0
816,612,0.0,65,0
816,512,0.0,84,0
816,702,0.0,54,0
816,655,0.0,106,0
816,521,0.0,39,0
816,520,0.0,40,0
816,528,0.0,102,0
816,593,0.0,99,0
816,555,1.5,18,0
816,518,2.0,13,0
816,659,0.0,96,0
816,559,0.0,92,0
816,673,0.0,91,0
816,628,0.0,90,0
816,677,0.0,87,0
816,613,0.0,82,0
816,654,0.0,69,0
816,449,0.0,68,0
816,701,0.0,63,0
816,525,0.0,61,0
816,675,0.0,58,0
816,700,0.0,56,0
816,699,0.0,50,0
816,653,0.0,48,0
816,529,0.0,41,0
816,679,0.0,37,0
816,509,0.0,28,0
816,556,0.0,23,0
816,658,2.0,17,0
816,615,1.5,19,0
816,611,2.0,14,0
816,656,6.0,10,0
816,657,9.0,7,1
816,698,0.0,78,0
816,649,0.0,77,0
816,496,0.0,76,0
816,642,26.0,3,1
816,697,6.5,9,0
816,579,28.0,2,1
816,626,0.0,72,0
816,689,0.0,38,0
816,696,0.0,34,0
816,427,4.0,12,0
816,554,0.0,21,0
816,695,2.0,15,0
816,578,19.0,4,1
816,498,13.5,6,0
816,633,17.0,5,0
816,647,34.5,1,5
817,720,0.0,21,0
817,627,0.0,20,0
817,724,0.0,19,0
817,717,0.0,18,0
817,725,0.0,17,0
817,581,0.0,16,0
817,642,0.0,10,0
817,626,0.0,15,0
817,651,0.0,14,0
817,475,0.0,13,0
817,501,0.0,12,0
817,609,0.0,11,0
817,669,0.0,9,0
817,688,0.0,8,0
817,721,0.0,7,0
817,640,0.0,6,0
817,689,2.0,5,0
817,663,3.0,4,0
817,554,4.0,3,0
817,723,6.0,2,0
817,641,9.0,1,1
818,612,0.0,54,0
818,734,0.0,53,0
818,647,0.0,52,0
818,733,0.0,51,0
818,702,0.0,50,0
818,520,0.0,49,0
818,615,0.0,48,0
818,628,0.0,47,0
818,699,0.0,46,0
818,529,0.0,45,0
818,449,0.0,44,0
818,677,0.0,43,0
818,732,0.0,29,0
818,675,0.0,28,0
818,731,0.0,27,0
818,521,0.0,26,0
818,657,1.0,11,0
818,513,0.0,25,0
818,730,0.0,24,0
818,729,0.0,23,0
818,728,0.0,22,0
818,727,0.0,21,0
818,658,0.0,20,0
818,593,0.0,19,0
818,629,0.0,18,0
818,726,0.0,17,0
818,592,0.0,15,0
818,525,0.0,12,0
818,656,2.0,10,0
818,518,3.0,7,0
818,611,4.0,6,0
818,509,6.0,4,0
818,526,8.0,2,1
818,720,0.0,42,0
818,627,0.0,41,0
818,724,0.0,40,0
818,717,0.0,39,0
818,725,0.0,38,0
818,581,0.0,37,0
818,642,0.0,31,0
818,626,0.0,36,0
818,651,0.0,35,0
818,475,0.0,34,0
818,501,0.0,33,0
818,609,0.0,32,0
818,669,0.0,30,0
818,688,0.0,16,0
818,721,0.0,14,0
818,640,0.0,13,0
818,689,2.0,9,0
818,663,3.0,8,0
818,554,4.0,5,0
818,723,6.0,3,0
818,641,9.0,1,1
819,739,0.0,47,0
819,738,0.0,37,0
819,737,0.0,34,0
819,703,0.0,33,0
819,736,0.0,30,0
819,660,0.0,23,0
819,735,0.0,19,0
819,632,2.0,15,0
819,578,3.0,12,0
819,612,0.0,63,0
819,734,0.0,62,0
819,647,9.0,2,1
819,733,0.0,61,0
819,702,0.0,60,0
819,520,0.0,59,0
819,615,0.0,58,0
819,628,0.0,57,0
819,699,0.0,56,0
819,529,0.0,55,0
819,449,0.0,54,0
819,677,0.0,53,0
819,732,0.0,42,0
819,675,0.0,41,0
819,731,0.0,40,0
819,521,0.0,39,0
819,657,1.0,16,0
819,513,0.0,38,0
819,730,0.0,36,0
819,729,0.0,35,0
819,728,0.0,32,0
819,727,0.0,31,0
819,658,0.0,29,0
819,593,0.0,27,0
819,629,0.0,25,0
819,726,0.0,24,0
819,592,0.0,21,0
819,525,0.0,17,0
819,656,2.0,14,0
819,518,3.0,11,0
819,611,4.0,9,0
819,509,6.0,6,0
819,526,8.0,3,1
819,720,0.0,52,0
819,627,0.0,51,0
819,724,0.0,50,0
819,717,0.0,49,0
819,725,0.0,48,0
819,581,0.0,46,0
819,642,6.0,4,0
819,626,4.0,7,0
819,651,0.0,28,0
819,475,0.0,45,0
819,501,0.0,44,0
819,609,0.0,43,0
819,669,0.0,26,0
819,688,0.0,22,0
819,721,0.0,20,0
819,640,0.0,18,0
819,689,2.0,13,0
819,663,3.0,10,0
819,554,4.0,8,0
819,723,6.0,5,0
819,641,9.0,1,1
820,722,0.0,57,0
820,687,0.0,52,0
820,740,0.0,34,0
820,704,0.0,31,0
820,741,0.0,26,0
820,427,2.0,16,0
820,739,0.0,51,0
820,738,0.0,42,0
820,737,0.0,39,0
820,703,0.0,38,0
820,736,0.0,35,0
820,660,0.0,25,0
820,735,0.0,22,0
820,632,2.0,15,0
820,578,3.0,10,0
820,612,0.0,69,0
820,734,0.0,68,0
820,647,18.0,1,2
820,733,0.0,67,0
820,702,0.0,66,0
820,520,0.0,65,0
820,615,0.0,64,0
820,628,0.0,63,0
820,699,0.0,62,0
820,529,0.0,61,0
820,449,0.0,60,0
820,677,0.0,59,0
820,732,0.0,47,0
820,675,0.0,46,0
820,731,0.0,45,0
820,521,0.0,44,0
820,657,1.0,17,0
820,513,0.0,43,0
820,730,0.0,41,0
820,729,0.0,40,0
820,728,0.0,37,0
820,727,0.0,36,0
820,658,0.0,33,0
820,593,0.0,32,0
820,629,0.0,29,0
820,726,0.0,27,0
820,592,0.0,23,0
820,525,0.0,20,0
820,656,2.0,14,0
820,518,3.0,12,0
820,611,4.0,9,0
820,509,6.0,7,0
820,526,8.0,4,1
820,720,0.0,58,0
820,627,0.0,53,0
820,724,0.0,56,0
820,717,0.0,55,0
820,725,0.0,54,0
820,581,0.0,19,0
820,642,12.0,3,0
820,626,7.0,5,0
820,651,0.0,28,0
820,475,0.0,50,0
820,501,0.0,49,0
820,609,0.0,48,0
820,669,0.0,30,0
820,688,0.0,24,0
820,721,0.0,21,0
820,640,0.0,18,0
820,689,2.0,13,0
820,663,3.0,11,0
820,554,4.0,8,0
820,723,6.0,6,0
820,641,13.0,2,1
821,749,0.0,80,0
821,748,0.0,79,0
821,747,0.0,76,0
821,708,0.0,71,0
821,705,0.0,57,0
821,746,0.0,53,0
821,664,0.0,51,0
821,745,0.0,43,0
821,744,0.0,33,0
821,456,0.0,31,0
821,686,0.0,25,0
821,743,2.0,18,0
821,742,3.0,13,0
821,722,0.0,66,0
821,687,0.0,36,0
821,740,0.0,40,0
821,704,0.0,37,0
821,741,0.0,29,0
821,427,2.0,15,0
821,739,0.0,61,0
821,738,0.0,48,0
821,737,0.0,46,0
821,703,0.0,45,0
821,736,0.0,41,0
821,660,0.0,28,0
821,735,0.0,24,0
821,632,2.0,17,0
821,578,7.0,6,0
821,612,0.0,82,0
821,734,0.0,81,0
821,647,27.0,1,3
821,733,0.0,78,0
821,702,0.0,77,0
821,520,0.0,75,0
821,615,0.0,74,0
821,628,0.0,73,0
821,699,0.0,72,0
821,529,0.0,70,0
821,449,0.0,69,0
821,677,0.0,68,0
821,732,0.0,58,0
821,675,0.0,56,0
821,731,0.0,55,0
821,521,0.0,54,0
821,657,1.0,19,0
821,513,0.0,50,0
821,730,0.0,49,0
821,729,0.0,47,0
821,728,0.0,44,0
821,727,0.0,42,0
821,658,0.0,39,0
821,593,0.0,38,0
821,629,0.0,34,0
821,726,0.0,30,0
821,592,0.0,26,0
821,525,0.0,22,0
821,656,2.0,16,0
821,518,3.0,12,0
821,611,4.0,10,0
821,509,6.0,8,0
821,526,8.0,4,1
821,720,0.0,67,0
821,627,0.0,62,0
821,724,0.0,65,0
821,717,0.0,64,0
821,725,0.0,63,0
821,581,0.0,21,0
821,642,12.0,3,0
821,626,7.0,5,0
821,651,0.0,32,0
821,475,0.0,60,0
821,501,0.0,52,0
821,609,0.0,59,0
821,669,0.0,35,0
821,688,0.0,27,0
821,721,0.0,23,0
821,640,0.0,20,0
821,689,2.0,14,0
821,663,3.0,11,0
821,554,4.0,9,0
821,723,6.0,7,0
821,641,19.0,2,1
822,757,0.0,92,0
822,692,0.0,89,0
822,697,0.0,85,0
822,756,0.0,84,0
822,755,0.0,78,0
822,710,0.0,76,0
822,715,0.0,72,0
822,754,0.0,71,0
822,750,0.0,67,0
822,712,0.0,66,0
822,709,0.0,46,0
822,753,0.0,43,0
822,752,0.0,38,0
822,751,0.0,28,0
822,749,0.0,79,0
822,748,0.0,74,0
822,747,0.0,91,0
822,708,0.0,83,0
822,705,0.0,62,0
822,746,0.0,58,0
822,664,0.0,56,0
822,745,0.0,48,0
822,744,0.0,36,0
822,456,0.0,34,0
822,686,0.0,26,0
822,743,2.0,18,0
822,742,3.0,13,0
822,722,0.0,75,0
822,687,0.0,40,0
822,740,0.0,45,0
822,704,0.0,41,0
822,741,0.0,32,0
822,427,2.0,15,0
822,739,0.0,68,0
822,738,0.0,53,0
822,737,0.0,51,0
822,703,0.0,50,0
822,736,0.0,20,0
822,660,0.0,30,0
822,735,0.0,25,0
822,632,2.0,16,0
822,578,7.0,7,0
822,612,0.0,96,0
822,734,0.0,95,0
822,647,36.0,1,4
822,733,0.0,94,0
822,702,0.0,93,0
822,520,0.0,90,0
822,615,0.0,88,0
822,628,0.0,87,0
822,699,0.0,86,0
822,529,0.0,82,0
822,449,0.0,81,0
822,677,0.0,80,0
822,732,0.0,63,0
822,675,0.0,61,0
822,731,0.0,60,0
822,521,0.0,59,0
822,657,1.0,19,0
822,513,0.0,55,0
822,730,0.0,54,0
822,729,0.0,52,0
822,728,0.0,49,0
822,727,0.0,47,0
822,658,0.0,44,0
822,593,0.0,42,0
822,629,0.0,37,0
822,726,0.0,33,0
822,592,0.0,27,0
822,525,0.0,23,0
822,656,2.0,17,0
822,518,3.0,12,0
822,611,4.0,10,0
822,509,6.0,8,0
822,526,8.0,5,1
822,720,0.0,77,0
822,627,0.0,69,0
822,724,0.0,31,0
822,717,0.0,73,0
822,725,0.0,70,0
822,581,0.0,22,0
822,642,18.0,3,0
822,626,7.0,6,0
822,651,0.0,35,0
822,475,0.0,65,0
822,501,0.0,57,0
822,609,0.0,64,0
822,669,0.0,39,0
822,688,0.0,29,0
822,721,0.0,24,0
822,640,0.0,21,0
822,689,2.0,14,0
822,663,3.0,11,0
822,554,6.0,9,0
822,723,10.0,4,0
822,641,22.0,2,1
823,759,0.0,39,0
823,758,0.0,70,0
823,622,0.0,41,0
823,633,4.0,11,0
823,757,0.0,96,0
823,692,0.0,93,0
823,697,0.0,89,0
823,756,0.0,88,0
823,755,0.0,83,0
823,710,0.0,81,0
823,715,0.0,77,0
823,754,0.0,76,0
823,750,0.0,72,0
823,712,0.0,71,0
823,709,0.0,50,0
823,753,0.0,47,0
823,752,0.0,42,0
823,751,0.0,30,0
823,749,0.0,84,0
823,748,0.0,79,0
823,747,0.0,95,0
823,708,0.0,27,0
823,705,0.0,66,0
823,746,0.0,62,0
823,664,0.0,60,0
823,745,0.0,52,0
823,744,0.0,38,0
823,456,0.0,37,0
823,686,0.0,28,0
823,743,2.0,19,0
823,742,3.0,14,0
823,722,0.0,80,0
823,687,0.0,44,0
823,740,0.0,49,0
823,704,0.0,45,0
823,741,0.0,35,0
823,427,2.0,16,0
823,739,0.0,73,0
823,738,0.0,57,0
823,737,0.0,55,0
823,703,0.0,54,0
823,736,0.0,21,0
823,660,0.0,33,0
823,735,0.0,26,0
823,632,2.0,17,0
823,578,10.0,5,0
823,612,0.0,100,0
823,734,0.0,99,0
823,647,36.0,1,5
823,733,0.0,98,0
823,702,0.0,97,0
823,520,0.0,94,0
823,615,0.0,92,0
823,628,0.0,91,0
823,699,0.0,90,0
823,529,0.0,87,0
823,449,0.0,86,0
823,677,0.0,85,0
823,732,0.0,67,0
823,675,0.0,65,0
823,731,0.0,64,0
823,521,0.0,63,0
823,657,1.0,20,0
823,513,0.0,59,0
823,730,0.0,58,0
823,729,0.0,56,0
823,728,0.0,53,0
823,727,0.0,51,0
823,658,0.0,48,0
823,593,0.0,46,0
823,629,0.0,40,0
823,726,0.0,36,0
823,592,0.0,29,0
823,525,0.0,24,0
823,656,2.0,18,0
823,518,3.0,13,0
823,611,4.0,10,0
823,509,6.0,8,0
823,526,8.0,7,1
823,720,0.0,82,0
823,627,0.0,74,0
823,724,0.0,34,0
823,717,0.0,78,0
823,725,0.0,75,0
823,581,0.0,23,0
823,642,24.0,2,0
823,626,9.0,6,0
823,651,0.0,31,0
823,475,0.0,69,0
823,501,0.0,61,0
823,609,0.0,68,0
823,669,0.0,43,0
823,688,0.0,32,0
823,721,0.0,25,0
823,640,0.0,22,0
823,689,2.0,15,0
823,663,3.0,12,0
823,554,6.0,9,0
823,723,10.0,4,0
823,641,22.0,3,1
824,760,0.0,105,0
824,761,0.0,94,0
824,625,0.0,90,0
824,762,0.0,84,0
824,498,6.5,9,0
824,759,0.0,43,0
824,758,0.0,74,0
824,622,0.0,36,0
824,633,8.0,8,0
824,757,0.0,100,0
824,692,0.0,97,0
824,697,2.0,19,0
824,756,0.0,92,0
824,755,0.0,86,0
824,710,0.0,83,0
824,715,0.0,81,0
824,754,0.0,79,0
824,750,0.0,76,0
824,712,0.0,75,0
824,709,0.0,55,0
824,753,0.0,52,0
824,752,0.0,45,0
824,751,0.0,33,0
824,749,0.0,87,0
824,748,0.0,51,0
824,747,0.0,99,0
824,708,0.0,30,0
824,705,0.0,71,0
824,746,0.0,67,0
824,664,0.0,64,0
824,745,0.0,57,0
824,744,0.0,42,0
824,456,0.0,41,0
824,686,0.0,31,0
824,743,2.0,21,0
824,742,3.0,14,0
824,722,0.0,82,0
824,687,0.0,47,0
824,740,0.0,54,0
824,704,0.0,49,0
824,741,0.0,39,0
824,427,2.0,17,0
824,739,0.0,77,0
824,738,0.0,62,0
824,737,0.0,60,0
824,703,0.0,59,0
824,736,0.0,23,0
824,660,0.0,37,0
824,735,0.0,29,0
824,632,2.0,18,0
824,578,10.0,5,0
824,612,0.0,104,0
824,734,0.0,103,0
824,647,36.0,1,6
824,733,0.0,102,0
824,702,0.0,101,0
824,520,0.0,98,0
824,615,0.0,96,0
824,628,0.0,95,0
824,699,0.0,93,0
824,529,0.0,91,0
824,449,0.0,89,0
824,677,0.0,88,0
824,732,0.0,72,0
824,675,0.0,70,0
824,731,0.0,69,0
824,521,0.0,68,0
824,657,1.0,22,0
824,513,0.0,65,0
824,730,0.0,63,0
824,729,0.0,61,0
824,728,0.0,58,0
824,727,0.0,56,0
824,658,0.0,53,0
824,593,0.0,50,0
824,629,0.0,44,0
824,726,0.0,40,0
824,592,0.0,32,0
824,525,0.0,27,0
824,656,2.0,20,0
824,518,3.0,15,0
824,611,4.0,12,0
824,509,6.0,10,0
824,526,8.0,7,1
824,720,0.0,85,0
824,627,0.0,48,0
824,724,0.0,38,0
824,717,0.0,80,0
824,725,0.0,78,0
824,581,0.0,26,0
824,642,24.0,2,0
824,626,9.0,6,0
824,651,0.0,34,0
824,475,0.0,73,0
824,501,0.0,66,0
824,609,0.0,25,0
824,669,0.0,46,0
824,688,0.0,35,0
824,721,0.0,28,0
824,640,0.0,24,0
824,689,2.0,16,0
824,663,3.0,13,0
824,554,6.0,11,0
824,723,10.0,4,0
824,641,22.0,3,1
825,721,0.0,21,0
825,498,0.0,20,0
825,633,0.0,19,0
825,704,0.0,18,0
825,725,0.0,17,0
825,765,0.0,16,0
825,687,0.0,15,0
825,764,0.0,14,0
825,660,0.0,13,0
825,501,0.0,12,0
825,723,0.0,11,0
825,741,0.0,10,0
825,627,0.0,9,0
825,475,0.0,8,0
825,589,0.0,7,0
825,647,0.0,6,0
825,640,2.0,5,0
825,763,3.0,4,0
825,642,4.0,3,0
825,641,6.0,2,0
825,579,9.0,1,1
826,675,2.0,11,0
826,728,0.0,55,0
826,732,0.0,54,0
826,772,0.0,53,0
826,726,0.0,52,0
826,657,0.0,51,0
826,629,0.0,50,0
826,449,0.0,49,0
826,771,0.0,48,0
826,733,0.0,47,0
826,630,0.0,46,0
826,526,0.0,45,0
826,770,0.0,44,0
826,593,0.0,43,0
826,521,0.0,41,0
826,769,0.0,38,0
826,700,0.0,37,0
826,615,0.0,35,0
826,653,0.0,32,0
826,654,0.0,30,0
826,768,0.0,29,0
826,729,0.0,28,0
826,611,0.0,27,0
826,534,0.0,26,0
826,699,0.0,25,0
826,529,0.0,24,0
826,518,0.0,16,0
826,767,0.0,15,0
826,731,0.0,13,0
826,734,2.0,9,0
826,612,3.0,6,0
826,658,2.0,8,0
826,673,6.0,3,0
826,766,9.0,2,1
826,721,0.0,42,0
826,498,0.0,40,0
826,633,0.0,39,0
826,704,0.0,36,0
826,725,0.0,34,0
826,765,0.0,33,0
826,687,0.0,31,0
826,764,0.0,23,0
826,660,0.0,22,0
826,501,0.0,21,0
826,723,0.0,20,0
826,741,0.0,19,0
826,627,0.0,18,0
826,475,0.0,17,0
826,589,0.0,14,0
826,647,0.0,12,0
826,640,2.0,10,0
826,763,3.0,7,0
826,642,4.0,5,0
826,641,6.0,4,0
826,579,9.0,1,1
827,773,0.0,22,0
827,429,0.0,17,0
827,728,0.0,57,0
827,732,0.0,56,0
827,772,0.0,55,0
827,726,0.0,54,0
827,657,0.0,53,0
827,629,0.0,52,0
827,449,0.0,51,0
827,771,0.0,50,0
827,733,0.0,49,0
827,630,0.0,48,0
827,526,0.0,47,0
827,770,0.0,46,0
827,593,0.0,45,0
827,521,0.0,43,0
827,769,0.0,41,0
827,700,0.0,40,0
827,615,0.0,39,0
827,653,0.0,36,0
827,654,0.0,34,0
827,768,0.0,33,0
827,729,0.0,32,0
827,611,0.0,31,0
827,534,0.0,30,0
827,699,0.0,29,0
827,529,0.0,28,0
827,518,0.0,21,0
827,767,0.0,20,0
827,731,0.0,16,0
827,734,2.0,13,0
827,612,3.0,10,0
827,658,2.0,11,0
827,673,6.0,6,0
827,766,9.0,3,1
827,721,0.0,44,0
827,498,0.0,42,0
827,633,4.0,7,0
827,704,2.0,12,0
827,725,0.0,38,0
827,765,0.0,37,0
827,687,0.0,35,0
827,764,0.0,27,0
827,660,0.0,18,0
827,501,0.0,26,0
827,723,0.0,25,0
827,741,0.0,24,0
827,627,3.0,8,0
827,475,0.0,23,0
827,589,0.0,19,0
827,647,6.0,4,0
827,640,2.0,14,0
827,763,3.0,9,0
827,642,12.0,1,1
827,641,6.0,5,0
827,579,10.0,2,1
828,675,2.0,18,0
828,670,0.0,52,0
828,626,0.0,49,0
828,609,0.0,48,0
828,427,0.0,45,0
828,775,0.0,40,0
828,774,0.0,25,0
828,686,3.0,13,0
828,786,4.0,8,1
828,773,0.0,26,0
828,429,0.0,21,0
828,728,0.0,65,0
828,732,0.0,64,0
828,772,0.0,63,0
828,726,0.0,62,0
828,657,0.0,61,0
828,629,0.0,60,0
828,449,0.0,59,0
828,771,0.0,58,0
828,733,0.0,57,0
828,630,0.0,56,0
828,526,0.0,55,0
828,770,0.0,54,0
828,593,0.0,53,0
828,521,0.0,50,0
828,769,0.0,47,0
828,700,0.0,46,0
828,615,0.0,44,0
828,653,0.0,41,0
828,654,0.0,39,0
828,768,0.0,37,0
828,729,0.0,36,0
828,611,0.0,35,0
828,534,0.0,34,0
828,699,0.0,33,0
828,529,0.0,32,0
