raceId,constructorId,points
183,18,0.0
183,24,0.0
183,16,0.0
183,21,0.0
183,3,0.0
184,6,16.0
184,17,4.0
184,3,3.0
184,1,2.0
184,20,1.0
184,22,0.0
184,15,0.0
184,18,0.0
184,24,0.0
184,21,0.0
184,16,0.0
185,1,16.0
185,6,4.0
185,17,4.0
185,24,2.0
185,22,0.0
185,20,0.0
185,3,0.0
185,16,0.0
185,18,0.0
185,21,0.0
185,15,0.0
186,1,16.0
186,17,5.0
186,6,3.0
186,3,2.0
186,15,0.0
186,24,0.0
186,22,0.0
186,20,0.0
186,16,0.0
186,18,0.0
186,21,0.0
187,17,10.0
187,3,6.0
187,6,5.0
187,24,3.0
187,1,2.0
187,16,0.0
187,15,0.0
187,20,0.0
187,21,0.0
187,18,0.0
187,22,0.0
188,24,14.0
188,20,6.0
188,3,3.0
188,1,2.0
188,18,1.0
188,6,0.0
188,16,0.0
188,21,0.0
188,22,0.0
188,15,0.0
188,17,0.0
189,6,16.0
189,1,4.0
189,24,5.0
189,17,1.0
189,15,0.0
189,22,0.0
189,18,0.0
189,3,0.0
189,16,0.0
189,21,0.0
189,20,0.0
190,1,10.0
190,6,10.0
190,17,3.0
190,3,2.0
190,15,1.0
190,24,0.0
190,16,0.0
190,22,0.0
190,21,0.0
190,18,0.0
190,20,0.0
191,1,16.0
191,3,6.0
191,6,3.0
191,15,1.0
191,22,0.0
191,17,0.0
191,20,0.0
191,25,0.0
191,21,0.0
191,18,0.0
191,24,0.0
192,1,16.0
192,6,4.0
192,22,4.0
192,3,2.0
192,15,0.0
192,24,0.0
192,17,0.0
192,20,0.0
192,25,0.0
192,18,0.0
192,21,0.0
193,6,14.0
193,1,7.0
193,22,3.0
193,15,2.0
193,17,0.0
193,3,0.0
193,24,0.0
193,20,0.0
193,25,0.0
193,18,0.0
193,21,0.0
194,1,10.0
194,6,10.0
194,3,5.0
194,15,1.0
194,17,0.0
194,18,0.0
194,21,0.0
194,20,0.0
194,25,0.0
194,22,0.0
194,24,0.0
195,1,16.0
195,6,4.0
195,22,3.0
195,24,2.0
195,3,1.0
195,15,0.0
195,20,0.0
195,17,0.0
195,25,0.0
195,18,0.0
195,21,0.0
196,1,10.0
196,22,6.0
196,6,4.0
196,21,4.0
196,3,2.0
196,15,0.0
196,17,0.0
196,18,0.0
196,25,0.0
196,20,0.0
196,24,0.0
197,6,14.0
197,22,9.0
197,24,3.0
197,18,0.0
197,25,0.0
197,21,0.0
197,3,0.0
197,17,0.0
197,20,0.0
197,1,0.0
197,15,0.0
198,6,16.0
198,1,5.0
198,3,3.0
198,22,2.0
198,15,0.0
198,24,0.0
198,20,0.0
198,21,0.0
198,17,0.0
198,18,0.0
198,25,0.0
199,6,14.0
199,1,6.0
199,22,5.0
199,17,1.0
199,3,0.0
199,18,0.0
199,25,0.0
199,15,0.0
199,21,0.0
199,20,0.0
199,24,0.0
200,1,16.0
200,6,7.0
200,17,2.0
200,3,1.0
200,15,0.0
200,22,0.0
200,20,0.0
200,18,0.0
200,25,0.0
200,24,0.0
200,21,0.0
201,1,16.0
201,3,4.0
201,17,4.0
201,6,2.0
201,22,0.0
201,15,0.0
201,20,0.0
201,25,0.0
201,21,0.0
201,18,0.0
201,24,0.0
202,6,10.0
202,1,7.0
202,3,6.0
202,17,3.0
202,15,0.0
202,22,0.0
202,21,0.0
202,20,0.0
202,24,0.0
202,25,0.0
202,18,0.0
203,17,16.0
203,15,4.0
203,3,3.0
203,21,2.0
203,20,1.0
203,1,0.0
203,18,0.0
203,22,0.0
203,6,0.0
203,25,0.0
203,24,0.0
204,6,16.0
204,17,5.0
204,1,3.0
204,15,2.0
204,3,0.0
204,22,0.0
204,25,0.0
204,24,0.0
204,18,0.0
204,20,0.0
204,21,0.0
205,1,14.0
205,6,9.0
205,3,2.0
205,22,1.0
205,17,0.0
205,15,0.0
205,24,0.0
205,20,0.0
205,21,0.0
205,18,0.0
205,25,0.0
206,1,14.0
206,6,6.0
206,17,3.0
206,3,3.0
206,15,0.0
206,22,0.0
206,20,0.0
206,18,0.0
206,25,0.0
206,24,0.0
206,21,0.0
207,1,14.0
207,6,6.0
207,22,3.0
207,20,2.0
207,15,1.0
207,3,0.0
207,18,0.0
207,21,0.0
207,24,0.0
207,25,0.0
207,17,0.0
207,26,0.0
208,3,10.0
208,22,7.0
208,20,4.0
208,1,3.0
208,6,2.0
208,15,0.0
208,17,0.0
208,18,0.0
208,25,0.0
208,21,0.0
208,24,0.0
209,3,10.0
209,6,6.0
209,17,4.0
209,15,3.0
209,1,2.0
209,22,1.0
209,25,0.0
209,18,0.0
209,24,0.0
209,21,0.0
209,20,0.0
210,3,10.0
210,6,10.0
210,17,3.0
210,22,2.0
210,1,1.0
210,15,0.0
210,20,0.0
210,25,0.0
210,18,0.0
210,21,0.0
210,24,0.0
211,6,14.0
211,24,6.0
211,20,3.0
211,25,2.0
211,17,1.0
211,22,0.0
211,18,0.0
211,3,0.0
211,15,0.0
211,1,0.0
211,21,0.0
212,3,10.0
212,20,6.0
212,22,4.0
212,6,3.0
212,15,2.0
212,1,1.0
212,17,0.0
212,25,0.0
212,24,0.0
212,18,0.0
212,21,0.0
213,6,10.0
213,22,6.0
213,17,4.0
213,3,3.0
213,15,2.0
213,20,1.0
213,1,0.0
213,21,0.0
213,25,0.0
213,24,0.0
213,18,0.0
214,6,14.0
214,3,9.0
214,22,2.0
214,17,1.0
214,1,0.0
214,15,0.0
214,20,0.0
214,18,0.0
214,21,0.0
214,25,0.0
214,24,0.0
215,3,10.0
215,22,10.0
215,1,3.0
215,17,2.0
215,21,1.0
215,20,0.0
215,15,0.0
215,18,0.0
215,24,0.0
215,25,0.0
215,6,0.0
216,22,11.0
216,6,6.0
216,1,4.0
216,20,3.0
216,17,2.0
216,21,0.0
216,15,0.0
216,25,0.0
216,24,0.0
216,3,0.0
216,18,0.0
217,3,10.0
217,21,6.0
217,15,4.0
217,6,3.0
217,17,2.0
217,20,1.0
217,22,0.0
217,18,0.0
217,25,0.0
217,1,0.0
217,24,0.0
218,6,10.0
218,17,6.0
218,3,6.0
218,15,3.0
218,22,1.0
218,21,0.0
218,25,0.0
218,24,0.0
218,18,0.0
218,20,0.0
218,1,0.0
219,1,10.0
219,22,6.0
219,3,6.0
219,17,3.0
219,6,1.0
219,20,0.0
219,15,0.0
219,24,0.0
219,18,0.0
219,21,0.0
219,25,0.0
220,3,14.0
220,1,6.0
220,17,5.0
220,6,1.0
220,21,0.0
220,15,0.0
220,22,0.0
220,18,0.0
220,25,0.0
220,24,0.0
220,20,0.0
221,3,14.0
221,22,9.0
221,21,2.0
221,20,1.0
221,15,0.0
221,25,0.0
221,1,0.0
221,24,0.0
221,6,0.0
221,18,0.0
221,17,0.0
222,6,14.0
222,3,6.0
222,1,3.0
222,22,2.0
222,15,1.0
222,17,0.0
222,21,0.0
222,25,0.0
222,18,0.0
222,20,0.0
222,24,0.0
223,1,16.0
223,3,5.0
223,22,3.0
223,6,2.0
223,20,0.0
223,15,0.0
223,24,0.0
223,17,0.0
223,25,0.0
223,18,0.0
223,21,0.0
224,3,16.0
224,6,4.0
224,22,3.0
224,1,2.0
224,25,1.0
224,27,0.0
224,15,0.0
224,29,0.0
224,18,0.0
224,17,0.0
224,28,0.0
225,3,10.0
225,22,6.0
225,6,4.0
225,1,3.0
225,25,2.0
225,27,1.0
225,18,0.0
225,28,0.0
225,17,0.0
225,15,0.0
225,29,0.0
226,3,16.0
226,22,4.0
226,17,3.0
226,6,2.0
226,29,1.0
226,1,0.0
226,27,0.0
226,15,0.0
226,28,0.0
226,18,0.0
226,25,0.0
227,3,13.0
227,6,6.0
227,1,4.0
227,17,3.0
227,15,0.0
227,22,0.0
227,27,0.0
227,29,0.0
227,18,0.0
227,25,0.0
227,28,0.0
228,3,10.0
228,6,9.0
228,22,5.0
228,17,2.0
228,27,0.0
228,1,0.0
228,18,0.0
228,28,0.0
228,25,0.0
228,29,0.0
228,15,0.0
229,27,10.0
229,1,7.0
229,15,7.0
229,25,2.0
229,6,0.0
229,3,0.0
229,22,0.0
229,28,0.0
229,17,0.0
229,29,0.0
229,18,0.0
230,6,10.0
230,22,6.0
230,3,4.0
230,15,3.0
230,1,2.0
230,27,1.0
230,29,0.0
230,17,0.0
230,25,0.0
230,18,0.0
230,28,0.0
231,3,16.0
231,22,4.0
231,1,5.0
231,17,1.0
231,15,0.0
231,18,0.0
231,28,0.0
231,6,0.0
231,27,0.0
231,25,0.0
231,29,0.0
232,3,16.0
232,22,7.0
232,1,3.0
232,27,0.0
232,17,0.0
232,25,0.0
232,29,0.0
232,18,0.0
232,15,0.0
232,28,0.0
232,6,0.0
233,3,10.0
233,22,6.0
233,1,6.0
233,17,4.0
233,25,0.0
233,15,0.0
233,29,0.0
233,18,0.0
233,27,0.0
233,6,0.0
233,28,0.0
234,3,14.0
234,22,6.0
234,6,3.0
234,1,2.0
234,17,1.0
234,27,0.0
234,15,0.0
234,25,0.0
234,29,0.0
234,18,0.0
235,3,16.0
235,22,4.0
235,1,3.0
235,27,2.0
235,17,1.0
235,25,0.0
235,29,0.0
235,6,0.0
235,18,0.0
235,15,0.0
236,6,10.0
236,3,8.0
236,1,4.0
236,22,4.0
236,25,0.0
236,29,0.0
236,18,0.0
236,17,0.0
236,27,0.0
236,15,0.0
237,6,10.0
237,22,6.0
237,1,4.0
237,17,5.0
237,27,1.0
237,3,0.0
237,29,0.0
237,15,0.0
237,25,0.0
237,18,0.0
238,3,16.0
238,6,6.0
238,22,4.0
238,15,0.0
238,17,0.0
238,27,0.0
238,25,0.0
238,1,0.0
238,29,0.0
238,18,0.0
239,3,10.0
239,6,6.0
239,1,4.0
239,22,3.0
239,17,2.0
239,15,1.0
239,27,0.0
239,29,0.0
239,18,0.0
239,25,0.0
240,22,10.0
240,3,6.0
240,6,6.0
240,1,4.0
240,25,0.0
240,27,0.0
240,30,0.0
240,28,0.0
240,29,0.0
240,18,0.0
240,15,0.0
240,17,0.0
240,31,0.0
241,3,10.0
241,6,7.0
241,22,7.0
241,15,2.0
241,27,0.0
241,25,0.0
241,31,0.0
241,28,0.0
241,18,0.0
241,29,0.0
241,17,0.0
241,1,0.0
241,30,0.0
242,3,13.0
242,6,10.0
242,1,2.0
242,15,1.0
242,22,0.0
242,17,0.0
242,27,0.0
242,18,0.0
242,29,0.0
242,28,0.0
242,30,0.0
242,31,0.0
242,25,0.0
243,22,16.0
243,6,4.0
243,3,3.0
243,17,2.0
243,27,1.0
243,15,0.0
243,25,0.0
243,29,0.0
243,31,0.0
243,18,0.0
243,1,0.0
243,30,0.0
243,28,0.0
244,22,13.0
244,3,6.0
244,6,4.0
244,1,2.0
244,15,1.0
244,18,0.0
244,29,0.0
244,28,0.0
244,27,0.0
244,25,0.0
244,17,0.0
244,30,0.0
244,31,0.0
245,6,10.0
245,17,10.0
245,27,3.0
245,22,2.0
245,29,1.0
245,25,0.0
245,18,0.0
245,28,0.0
245,3,0.0
245,1,0.0
245,30,0.0
245,15,0.0
246,22,10.0
246,3,10.0
246,27,3.0
246,6,2.0
246,17,1.0
246,1,0.0
246,15,0.0
246,18,0.0
246,29,0.0
246,25,0.0
246,28,0.0
246,30,0.0
247,22,10.0
247,6,6.0
247,3,4.0
247,27,3.0
247,1,2.0
247,15,1.0
247,18,0.0
247,25,0.0
247,17,0.0
247,30,0.0
247,28,0.0
247,29,0.0
248,22,13.0
248,3,6.0
248,6,4.0
248,15,2.0
248,27,1.0
248,25,0.0
248,30,0.0
248,17,0.0
248,1,0.0
248,18,0.0
248,28,0.0
248,29,0.0
249,3,16.0
249,6,4.0
249,22,3.0
249,15,2.0
249,27,1.0
249,17,0.0
249,18,0.0
249,30,0.0
249,25,0.0
249,1,0.0
249,29,0.0
249,28,0.0
250,22,10.0
250,3,6.0
250,27,4.0
250,15,3.0
250,1,2.0
250,17,1.0
250,25,0.0
250,18,0.0
250,29,0.0
250,28,0.0
250,30,0.0
250,6,0.0
251,22,10.0
251,1,9.0
251,15,5.0
251,25,2.0
251,29,0.0
251,28,0.0
251,6,0.0
251,17,0.0
251,18,0.0
251,3,0.0
251,27,0.0
251,30,0.0
252,3,14.0
252,22,6.0
252,6,5.0
252,15,1.0
252,27,0.0
252,1,0.0
252,17,0.0
252,25,0.0
252,18,0.0
252,29,0.0
252,28,0.0
252,30,0.0
253,22,12.0
253,6,6.0
253,3,4.0
253,17,4.0
253,27,0.0
253,1,0.0
253,18,0.0
253,25,0.0
253,29,0.0
253,28,0.0
253,30,0.0
253,15,0.0
254,22,11.0
254,3,10.0
254,6,5.0
254,15,0.0
254,27,0.0
254,1,0.0
254,17,0.0
254,25,0.0
254,18,0.0
254,28,0.0
254,29,0.0
254,30,0.0
255,22,14.0
255,1,6.0
255,17,3.0
255,27,2.0
255,25,1.0
255,15,0.0
255,18,0.0
255,29,0.0
255,3,0.0
255,28,0.0
255,6,0.0
255,30,0.0
256,3,10.0
256,27,6.0
256,29,4.0
256,1,3.0
256,25,2.0
256,18,1.0
256,28,0.0
256,30,0.0
256,22,0.0
256,17,0.0
256,15,0.0
256,6,0.0
257,22,10.0
257,3,6.0
257,6,4.0
257,17,3.0
257,25,2.0
257,15,1.0
257,32,0.0
257,18,0.0
257,33,0.0
257,27,0.0
257,31,0.0
257,1,0.0
257,29,0.0
257,30,0.0
258,22,10.0
258,6,6.0
258,17,4.0
258,29,3.0
258,15,2.0
258,33,1.0
258,32,0.0
258,27,0.0
258,31,0.0
258,18,0.0
258,1,0.0
258,3,0.0
258,25,0.0
258,30,0.0
259,22,10.0
259,6,6.0
259,1,4.0
259,15,3.0
259,25,2.0
259,3,1.0
259,32,0.0
259,27,0.0
259,29,0.0
259,17,0.0
259,18,0.0
259,31,0.0
259,30,0.0
259,33,0.0
260,22,10.0
260,1,6.0
260,6,6.0
260,17,3.0
260,18,1.0
260,33,0.0
260,27,0.0
260,32,0.0
260,30,0.0
260,29,0.0
260,31,0.0
260,25,0.0
260,3,0.0
260,15,0.0
261,3,10.0
261,22,6.0
261,25,4.0
261,6,3.0
261,18,2.0
261,17,1.0
261,27,0.0
261,32,0.0
261,31,0.0
261,1,0.0
261,29,0.0
261,30,0.0
261,15,0.0
261,33,0.0
262,22,11.0
262,3,8.0
262,6,7.0
262,17,0.0
262,32,0.0
262,18,0.0
262,25,0.0
262,27,0.0
262,31,0.0
262,29,0.0
262,1,0.0
262,33,0.0
262,30,0.0
262,15,0.0
263,22,10.0
263,3,6.0
263,6,4.0
263,15,4.0
263,18,2.0
263,32,0.0
263,29,0.0
263,31,0.0
263,25,0.0
263,33,0.0
263,1,0.0
263,17,0.0
263,27,0.0
263,30,0.0
264,3,12.0
264,6,6.0
264,1,4.0
264,17,3.0
264,25,1.0
264,15,0.0
264,22,0.0
264,29,0.0
264,18,0.0
264,32,0.0
264,27,0.0
264,33,0.0
264,31,0.0
264,30,0.0
265,6,10.0
265,27,10.0
265,29,5.0
265,33,1.0
265,3,0.0
265,31,0.0
265,22,0.0
265,1,0.0
265,25,0.0
265,15,0.0
265,17,0.0
265,32,0.0
265,18,0.0
265,30,0.0
266,22,14.0
266,3,6.0
266,1,3.0
266,25,2.0
266,27,1.0
266,18,0.0
266,33,0.0
266,31,0.0
266,6,0.0
266,32,0.0
266,29,0.0
266,15,0.0
266,17,0.0
266,30,0.0
267,3,13.0
267,1,6.0
267,22,4.0
267,25,2.0
267,29,1.0
267,27,0.0
267,18,0.0
267,31,0.0
267,32,0.0
267,17,0.0
267,15,0.0
267,6,0.0
267,33,0.0
267,30,0.0
268,3,11.0
268,6,6.0
268,1,6.0
268,17,3.0
268,27,0.0
268,33,0.0
268,22,0.0
268,31,0.0
268,25,0.0
268,29,0.0
268,18,0.0
268,15,0.0
268,32,0.0
268,30,0.0
269,3,16.0
269,1,5.0
269,17,3.0
269,22,2.0
269,29,0.0
269,27,0.0
269,32,0.0
269,18,0.0
269,33,0.0
269,31,0.0
269,25,0.0
269,15,0.0
269,6,0.0
269,30,0.0
270,22,10.0
270,3,6.0
270,1,4.0
270,17,3.0
270,6,2.0
270,15,1.0
270,25,0.0
270,27,0.0
270,29,0.0
270,18,0.0
270,32,0.0
270,31,0.0
270,33,0.0
270,30,0.0
271,3,13.0
271,22,6.0
271,6,4.0
271,17,2.0
271,15,1.0
271,1,0.0
271,29,0.0
271,33,0.0
271,32,0.0
271,27,0.0
271,31,0.0
271,25,0.0
271,18,0.0
271,30,0.0
272,3,10.0
272,6,7.0
272,1,4.0
272,17,3.0
272,27,2.0
272,15,0.0
272,29,0.0
272,18,0.0
272,25,0.0
272,33,0.0
272,32,0.0
272,31,0.0
272,22,0.0
272,30,0.0
273,3,10.0
273,1,6.0
273,27,4.0
273,18,3.0
273,15,2.0
273,6,1.0
273,29,0.0
273,26,0.0
273,33,0.0
273,22,0.0
273,32,0.0
273,17,0.0
273,25,0.0
274,1,10.0
274,3,6.0
274,22,4.0
274,32,4.0
274,27,2.0
274,33,0.0
274,6,0.0
274,29,0.0
274,26,0.0
274,15,0.0
274,25,0.0
274,18,0.0
274,17,0.0
275,1,10.0
275,3,10.0
275,32,3.0
275,22,2.0
275,18,1.0
275,33,0.0
275,17,0.0
275,26,0.0
275,29,0.0
275,25,0.0
275,6,0.0
275,27,0.0
275,15,0.0
276,3,10.0
276,22,6.0
276,27,4.0
276,15,3.0
276,33,2.0
276,18,1.0
276,26,0.0
276,32,0.0
276,29,0.0
276,1,0.0
276,6,0.0
276,25,0.0
276,17,0.0
277,3,10.0
277,1,8.0
277,22,7.0
277,6,1.0
277,27,0.0
277,18,0.0
277,33,0.0
277,29,0.0
277,17,0.0
277,32,0.0
277,15,0.0
277,26,0.0
277,25,0.0
278,1,10.0
278,3,9.0
278,6,4.0
278,18,2.0
278,27,1.0
278,32,0.0
278,17,0.0
278,25,0.0
278,33,0.0
278,15,0.0
278,22,0.0
278,29,0.0
278,26,0.0
279,3,14.0
279,22,6.0
279,6,3.0
279,27,2.0
279,15,1.0
279,33,0.0
279,18,0.0
279,32,0.0
279,17,0.0
279,29,0.0
279,1,0.0
279,26,0.0
279,25,0.0
280,3,16.0
280,22,4.0
280,1,4.0
280,27,2.0
280,17,0.0
280,18,0.0
280,33,0.0
280,29,0.0
280,6,0.0
280,25,0.0
280,26,0.0
280,15,0.0
280,32,0.0
281,3,10.0
281,22,10.0
281,32,3.0
281,1,2.0
281,29,1.0
281,27,0.0
281,15,0.0
281,6,0.0
281,17,0.0
281,33,0.0
281,18,0.0
281,25,0.0
281,26,0.0
282,3,10.0
282,22,8.0
282,27,4.0
282,1,3.0
282,6,1.0
282,15,0.0
282,32,0.0
282,18,0.0
282,33,0.0
282,17,0.0
282,26,0.0
282,29,0.0
282,25,0.0
283,3,10.0
283,22,6.0
283,6,4.0
283,29,3.0
283,27,2.0
283,15,1.0
283,33,0.0
283,17,0.0
283,25,0.0
283,18,0.0
283,32,0.0
283,26,0.0
283,1,0.0
284,3,14.0
284,22,7.0
284,1,3.0
284,32,2.0
284,27,0.0
284,15,0.0
284,6,0.0
284,33,0.0
284,26,0.0
284,25,0.0
284,29,0.0
284,18,0.0
284,17,0.0
285,3,10.0
285,6,6.0
285,1,4.0
285,15,3.0
285,22,2.0
285,33,1.0
285,18,0.0
285,26,0.0
285,32,0.0
285,25,0.0
285,27,0.0
285,29,0.0
285,17,0.0
286,22,10.0
286,3,10.0
286,6,3.0
286,15,2.0
286,27,1.0
286,18,0.0
286,33,0.0
286,25,0.0
286,17,0.0
286,26,0.0
286,29,0.0
286,32,0.0
286,1,0.0
287,1,14.0
287,3,9.0
287,17,3.0
287,27,0.0
287,15,0.0
287,18,0.0
287,32,0.0
287,33,0.0
287,29,0.0
287,22,0.0
287,6,0.0
287,25,0.0
288,1,10.0
288,3,10.0
288,6,5.0
288,27,1.0
288,29,0.0
288,22,0.0
288,17,0.0
288,33,0.0
288,25,0.0
288,15,0.0
288,18,0.0
288,32,0.0
289,3,16.0
289,1,6.0
289,22,3.0
289,32,1.0
289,27,0.0
289,29,0.0
289,17,0.0
289,33,0.0
289,34,0.0
289,25,0.0
289,35,0.0
289,18,0.0
289,6,0.0
289,36,0.0
289,37,0.0
124,2,0.0
290,3,16.0
290,22,4.0
290,1,3.0
290,25,2.0
290,32,1.0
290,35,0.0
290,27,0.0
290,33,0.0
290,29,0.0
290,36,0.0
290,6,0.0
290,18,0.0
290,17,0.0
290,37,0.0
290,34,0.0
291,3,16.0
291,22,4.0
291,6,5.0
291,29,1.0
291,18,0.0
291,35,0.0
291,33,0.0
291,32,0.0
291,36,0.0
291,37,0.0
291,25,0.0
291,27,0.0
291,17,0.0
291,1,0.0
291,34,0.0
292,3,10.0
292,22,6.0
292,6,4.0
292,1,3.0
292,29,2.0
292,35,1.0
292,37,0.0
292,18,0.0
292,36,0.0
292,32,0.0
292,27,0.0
292,33,0.0
292,25,0.0
292,17,0.0
292,34,0.0
292,38,0.0
293,3,16.0
293,1,4.0
293,22,3.0
293,29,2.0
293,35,1.0
293,17,0.0
293,25,0.0
293,27,0.0
293,37,0.0
293,33,0.0
293,6,0.0
293,18,0.0
293,36,0.0
293,32,0.0
293,34,0.0
293,38,0.0
294,1,10.0
294,3,10.0
294,22,5.0
294,33,1.0
294,29,0.0
294,18,0.0
294,35,0.0
294,27,0.0
294,6,0.0
294,32,0.0
294,17,0.0
294,38,0.0
294,25,0.0
294,36,0.0
294,37,0.0
294,34,0.0
295,1,10.0
295,22,6.0
295,6,4.0
295,37,3.0
295,25,2.0
295,27,1.0
295,29,0.0
295,35,0.0
295,18,0.0
295,33,0.0
295,3,0.0
295,17,0.0
295,32,0.0
295,36,0.0
295,34,0.0
295,38,0.0
296,3,16.0
296,22,4.0
296,32,4.0
296,27,2.0
296,29,0.0
296,18,0.0
296,35,0.0
296,25,0.0
296,6,0.0
296,33,0.0
296,37,0.0
296,17,0.0
296,1,0.0
296,36,0.0
296,34,0.0
297,3,16.0
297,22,7.0
297,1,2.0
297,32,1.0
297,29,0.0
297,27,0.0
297,6,0.0
297,25,0.0
297,35,0.0
297,36,0.0
297,34,0.0
297,18,0.0
297,17,0.0
297,33,0.0
297,37,0.0
297,38,0.0
298,3,10.0
298,1,6.0
298,22,7.0
298,6,2.0
298,27,1.0
298,29,0.0
298,35,0.0
298,18,0.0
298,37,0.0
298,33,0.0
298,17,0.0
298,36,0.0
298,25,0.0
298,32,0.0
298,34,0.0
298,38,0.0
299,1,14.0
299,3,6.0
299,32,3.0
299,22,2.0
299,6,1.0
299,29,0.0
299,25,0.0
299,37,0.0
299,17,0.0
299,34,0.0
299,35,0.0
299,33,0.0
299,36,0.0
299,27,0.0
299,18,0.0
299,38,0.0
300,22,13.0
300,3,10.0
300,1,2.0
300,32,1.0
300,35,0.0
300,25,0.0
300,29,0.0
300,36,0.0
300,37,0.0
300,17,0.0
300,18,0.0
300,33,0.0
300,27,0.0
300,6,0.0
300,38,0.0
301,1,13.0
301,22,10.0
301,3,2.0
301,25,1.0
301,29,0.0
301,35,0.0
301,33,0.0
301,37,0.0
301,17,0.0
301,27,0.0
301,36,0.0
301,32,0.0
301,6,0.0
301,18,0.0
302,3,10.0
302,1,10.0
302,22,3.0
302,32,2.0
302,29,1.0
302,27,0.0
302,25,0.0
302,37,0.0
302,18,0.0
302,17,0.0
302,35,0.0
302,33,0.0
302,6,0.0
303,3,10.0
303,1,6.0
303,22,4.0
303,25,3.0
303,6,2.0
303,18,1.0
303,17,0.0
303,29,0.0
303,35,0.0
303,33,0.0
303,37,0.0
303,32,0.0
303,27,0.0
304,1,10.0
304,22,10.0
304,6,3.0
304,27,2.0
304,17,1.0
304,32,0.0
304,29,0.0
304,18,0.0
304,37,0.0
304,35,0.0
304,33,0.0
304,3,0.0
304,25,0.0
305,1,10.0
305,6,6.0
305,22,4.0
305,25,5.0
305,33,1.0
305,40,0.0
305,39,0.0
305,18,0.0
305,17,0.0
305,34,0.0
305,32,0.0
305,3,0.0
305,29,0.0
305,41,0.0
305,27,0.0
305,35,0.0
305,42,0.0
305,36,0.0
306,1,14.0
306,3,6.0
306,6,4.0
306,22,2.0
306,18,0.0
306,32,0.0
306,27,0.0
306,35,0.0
306,34,0.0
306,17,0.0
306,33,0.0
306,25,0.0
306,41,0.0
306,39,0.0
306,29,0.0
306,36,0.0
306,40,0.0
306,42,0.0
307,1,16.0
307,35,4.0
307,18,3.0
307,32,3.0
307,27,0.0
307,34,0.0
307,40,0.0
307,41,0.0
307,22,0.0
307,25,0.0
307,17,0.0
307,26,0.0
307,3,0.0
307,6,0.0
307,39,0.0
307,29,0.0
307,36,0.0
307,42,0.0
308,1,10.0
308,3,6.0
308,6,6.0
308,22,3.0
308,35,1.0
308,27,0.0
308,17,0.0
308,26,0.0
308,18,0.0
308,32,0.0
308,41,0.0
308,25,0.0
308,34,0.0
308,29,0.0
308,39,0.0
308,40,0.0
308,42,0.0
308,36,0.0
309,22,10.0
309,25,6.0
309,3,5.0
309,17,5.0
309,18,0.0
309,27,0.0
309,35,0.0
309,41,0.0
309,29,0.0
309,6,0.0
309,26,0.0
309,1,0.0
309,32,0.0
309,34,0.0
309,39,0.0
309,36,0.0
309,40,0.0
309,42,0.0
310,3,16.0
310,1,4.0
310,17,3.0
310,22,2.0
310,26,1.0
310,18,0.0
310,27,0.0
310,32,0.0
310,25,0.0
310,34,0.0
310,6,0.0
310,35,0.0
310,29,0.0
310,41,0.0
310,36,0.0
310,39,0.0
310,40,0.0
310,42,0.0
311,3,12.0
311,6,9.0
311,1,4.0
311,17,1.0
311,41,0.0
311,22,0.0
311,18,0.0
311,32,0.0
311,27,0.0
311,25,0.0
311,36,0.0
311,26,0.0
311,35,0.0
311,34,0.0
311,29,0.0
311,39,0.0
311,40,0.0
311,42,0.0
312,3,10.0
312,1,9.0
312,6,4.0
312,22,2.0
312,17,1.0
312,25,0.0
312,18,0.0
312,35,0.0
312,32,0.0
312,34,0.0
312,26,0.0
312,27,0.0
312,29,0.0
312,41,0.0
312,39,0.0
312,36,0.0
312,40,0.0
312,42,0.0
313,3,16.0
313,6,4.0
313,1,3.0
313,17,3.0
313,22,0.0
313,27,0.0
313,35,0.0
313,34,0.0
313,25,0.0
313,41,0.0
313,32,0.0
313,26,0.0
313,18,0.0
313,40,0.0
313,29,0.0
313,39,0.0
313,36,0.0
313,42,0.0
314,1,13.0
314,3,10.0
314,6,2.0
314,41,1.0
314,17,0.0
314,22,0.0
314,27,0.0
314,25,0.0
314,18,0.0
314,32,0.0
314,40,0.0
314,34,0.0
314,35,0.0
314,26,0.0
314,36,0.0
314,29,0.0
314,39,0.0
314,42,0.0
315,1,16.0
315,22,7.0
315,3,2.0
315,34,1.0
315,32,0.0
315,35,0.0
315,36,0.0
315,27,0.0
315,18,0.0
315,17,0.0
315,25,0.0
315,6,0.0
315,26,0.0
315,41,0.0
315,40,0.0
315,29,0.0
315,39,0.0
315,42,0.0
316,3,10.0
316,1,9.0
316,6,4.0
316,22,3.0
316,17,0.0
316,41,0.0
316,18,0.0
316,35,0.0
316,27,0.0
316,34,0.0
316,32,0.0
316,40,0.0
316,36,0.0
316,25,0.0
316,26,0.0
316,29,0.0
316,39,0.0
316,42,0.0
317,3,10.0
317,1,6.0
317,6,4.0
317,18,3.0
317,22,3.0
317,41,0.0
317,17,0.0
317,27,0.0
317,34,0.0
317,25,0.0
317,32,0.0
317,29,0.0
317,26,0.0
317,35,0.0
317,39,0.0
317,40,0.0
317,36,0.0
317,42,0.0
318,3,14.0
318,6,9.0
318,1,2.0
318,22,1.0
318,41,0.0
318,35,0.0
318,17,0.0
318,34,0.0
318,36,0.0
318,18,0.0
318,25,0.0
318,27,0.0
318,29,0.0
318,32,0.0
318,26,0.0
318,40,0.0
318,39,0.0
319,1,16.0
